#auto generated file!
60.0;271;0;79
60.599999999999994;269;0;81
61.199999999999996;273;0;77
61.8;267;0;83
62.4;260;0;90
63.0;261;0;89
63.599999999999994;249;0;101
64.2;264;0;86
64.8;257;0;93
65.39999999999999;267;0;83
66.0;268;0;82
66.6;271;0;79
67.2;264;0;86
67.8;248;0;102
68.39999999999999;252;0;98
69.0;249;0;101
69.6;259;0;91
70.2;267;0;83
70.8;256;0;94
71.39999999999999;267;0;83
72.0;266;0;84
72.6;280;0;70
73.2;283;0;67
73.8;275;0;75
74.39999999999999;265;0;85
75.0;271;0;79
75.6;276;0;74
76.2;281;0;69
76.8;265;0;85
77.39999999999999;263;0;87
78.0;255;0;95
78.6;261;0;89
79.2;268;0;82
79.8;274;0;76
80.39999999999999;260;0;90
81.0;257;0;93
81.6;266;0;84
82.2;269;0;81
82.8;273;0;77
83.39999999999999;279;0;71
84.0;267;0;83
84.6;256;0;94
85.2;251;0;99
85.8;271;0;79
86.39999999999999;268;0;82
87.0;269;0;81
87.6;264;0;86
88.2;256;0;94
88.8;248;0;102
89.39999999999999;258;0;92
90.0;261;0;89
90.6;272;0;78
91.2;257;0;93
91.8;258;0;92
92.39999999999999;269;0;81
93.0;248;0;102
93.6;255;0;95
94.2;254;0;96
94.8;263;0;87
95.39999999999999;259;0;91
96.0;250;0;100
96.6;243;0;107
97.2;262;0;88
97.8;267;0;83
98.39999999999999;274;0;76
99.0;284;0;66
99.6;275;0;75
100.2;278;0;72
100.8;267;0;83
101.39999999999999;261;0;89
102.0;258;0;92
102.6;257;0;93
103.2;257;0;93
103.8;262;0;88
104.39999999999999;269;0;81
105.0;268;0;82
105.6;261;0;89
106.2;262;0;88
106.8;271;0;79
107.39999999999999;260;0;90
108.0;262;0;88
108.6;256;0;94
109.2;262;0;88
109.8;255;0;95
110.39999999999999;255;0;95
111.0;268;0;82
111.6;263;0;87
112.2;258;0;92
112.8;267;0;83
113.39999999999999;275;0;75
114.0;272;0;78
114.6;262;0;88
115.19999999999999;257;0;93
115.8;256;0;94
116.39999999999999;253;0;97
117.0;272;0;78
117.6;255;0;95
118.19999999999999;251;0;99
118.8;267;0;83
119.39999999999999;272;0;78
120.0;254;0;96
120.6;266;0;84
121.19999999999999;279;0;71
121.8;274;0;76
122.39999999999999;257;0;93
123.0;273;0;77
123.6;276;0;74
124.19999999999999;269;0;81
124.8;262;0;88
125.39999999999999;252;0;98
126.0;263;0;87
126.6;260;0;90
127.19999999999999;253;0;97
127.8;242;0;108
128.4;257;0;93
129.0;264;0;86
129.6;259;0;91
130.2;261;0;89
130.79999999999998;263;0;87
131.4;273;0;77
132.0;271;0;79
132.6;265;0;85
133.2;260;0;90
133.79999999999998;259;0;91
134.4;237;0;113
135.0;248;0;102
135.6;254;0;96
136.2;254;0;96
136.79999999999998;264;0;86
137.4;268;0;82
138.0;264;0;86
138.6;266;0;84
139.2;261;0;89
139.79999999999998;266;0;84
140.4;271;0;79
141.0;258;0;92
141.6;257;0;93
142.2;252;0;98
142.79999999999998;256;0;94
143.4;258;0;92
144.0;255;0;95
144.6;262;0;88
145.2;265;0;85
145.79999999999998;268;0;82
146.4;264;0;86
147.0;262;0;88
147.6;276;0;74
148.2;269;0;81
148.79999999999998;261;0;89
149.4;254;0;96
150.0;257;0;93
150.6;250;0;100
151.2;260;0;90
151.79999999999998;261;0;89
152.4;261;0;89
153.0;256;0;94
153.6;253;0;97
154.2;254;0;96
154.79999999999998;268;0;82
155.4;278;0;72
156.0;272;0;78
156.6;279;0;71
157.2;260;0;90
157.79999999999998;249;0;101
158.4;249;0;101
159.0;256;0;94
159.6;263;0;87
160.2;267;0;83
160.79999999999998;257;0;93
161.4;261;0;89
162.0;255;0;95
162.6;277;0;73
163.2;259;0;91
163.79999999999998;247;0;103
164.4;253;0;97
165.0;262;0;88
165.6;269;0;81
166.2;267;0;83
166.79999999999998;272;0;78
167.4;279;0;71
168.0;256;0;94
168.6;256;0;94
169.2;269;0;81
169.79999999999998;264;0;86
170.4;257;0;93
171.0;258;0;92
171.6;250;0;100
172.2;250;0;100
172.79999999999998;262;0;88
173.4;260;0;90
174.0;253;0;97
174.6;252;0;98
175.2;266;0;84
175.79999999999998;256;0;94
176.4;245;0;105
177.0;244;0;106
177.6;248;0;102
178.2;255;0;95
178.79999999999998;265;0;85
179.4;265;0;85
180.0;271;0;79
180.6;269;0;81
181.2;266;0;84
181.79999999999998;264;0;86
182.4;272;0;78
183.0;267;0;83
183.6;255;0;95
184.2;251;0;99
184.79999999999998;256;0;94
185.4;260;0;90
186.0;250;0;100
186.6;239;0;111
187.2;246;0;104
187.79999999999998;261;0;89
188.4;260;0;90
189.0;248;0;102
189.6;257;0;93
190.2;264;0;86
190.79999999999998;268;0;82
191.4;268;0;82
192.0;252;0;98
192.6;252;0;98
193.2;265;0;85
193.79999999999998;267;0;83
194.4;257;0;93
195.0;276;0;74
195.6;278;0;72
196.2;261;0;89
196.79999999999998;257;0;93
197.4;262;0;88
198.0;258;0;92
198.6;251;0;99
199.2;258;0;92
199.79999999999998;266;0;84
200.4;264;0;86
201.0;266;0;84
201.6;262;0;88
202.2;262;0;88
202.79999999999998;257;0;93
203.4;267;0;83
204.0;270;0;80
204.6;269;0;81
205.2;264;0;86
205.79999999999998;261;0;89
206.4;263;0;87
207.0;267;0;83
207.6;271;0;79
208.2;261;0;89
208.79999999999998;254;0;96
209.4;254;0;96
210.0;250;0;100
210.6;243;0;107
211.2;260;0;90
211.79999999999998;265;0;85
212.4;270;0;80
213.0;275;0;75
213.6;272;0;78
214.2;270;0;80
214.79999999999998;274;0;76
215.4;276;0;74
216.0;270;0;80
216.6;263;0;87
217.2;250;0;100
217.79999999999998;265;0;85
218.4;269;0;81
219.0;268;0;82
219.6;266;0;84
220.2;273;0;77
220.79999999999998;269;0;81
221.4;266;0;84
222.0;267;0;83
222.6;257;0;93
223.2;264;0;86
223.79999999999998;262;0;88
224.4;269;0;81
225.0;269;0;81
225.6;261;0;89
226.2;267;0;83
226.79999999999998;258;0;92
227.4;266;0;84
228.0;254;0;96
228.6;245;0;105
229.2;250;0;100
229.79999999999998;255;0;95
230.39999999999998;266;0;84
231.0;259;0;91
231.6;245;0;105
232.2;252;0;98
232.79999999999998;267;0;83
233.39999999999998;261;0;89
234.0;255;0;95
234.6;260;0;90
235.2;259;0;91
235.79999999999998;264;0;86
236.39999999999998;272;0;78
237.0;261;0;89
237.6;260;0;90
238.2;266;0;84
238.79999999999998;256;0;94
239.39999999999998;276;0;74
240.0;267;0;83
240.6;252;0;98
241.2;269;0;81
241.79999999999998;261;0;89
242.39999999999998;256;0;94
243.0;250;0;100
243.6;253;0;97
244.2;266;0;84
244.79999999999998;265;0;85
245.39999999999998;277;0;73
246.0;260;0;90
246.6;256;0;94
247.2;262;0;88
247.79999999999998;263;0;87
248.39999999999998;275;0;75
249.0;264;0;86
249.6;278;0;72
250.2;265;0;85
250.79999999999998;267;0;83
251.39999999999998;265;0;85
252.0;268;0;82
252.6;273;0;77
253.2;254;0;96
253.79999999999998;257;0;93
254.39999999999998;276;0;74
255.0;269;0;81
255.6;256;0;94
256.2;273;0;77
256.8;273;0;77
257.4;255;0;95
258.0;260;0;90
258.59999999999997;265;0;85
259.2;270;0;80
259.8;269;0;81
260.4;261;0;89
261.0;253;0;97
261.59999999999997;264;0;86
262.2;265;0;85
262.8;267;0;83
263.4;261;0;89
264.0;254;0;96
264.59999999999997;254;0;96
265.2;265;0;85
265.8;271;0;79
266.4;260;0;90
267.0;251;0;99
267.59999999999997;256;0;94
268.2;253;0;97
268.8;263;0;87
269.4;268;0;82
270.0;275;0;75
270.59999999999997;279;0;71
271.2;269;0;81
271.8;264;0;86
272.4;273;0;77
273.0;258;0;92
273.59999999999997;267;0;83
274.2;255;0;95
274.8;263;0;87
275.4;268;0;82
276.0;271;0;79
276.59999999999997;268;0;82
277.2;257;0;93
277.8;273;0;77
278.4;265;0;85
279.0;263;0;87
279.59999999999997;243;0;107
280.2;251;0;99
280.8;257;0;93
281.4;269;0;81
282.0;264;0;86
282.59999999999997;266;0;84
283.2;270;0;80
283.8;256;0;94
284.4;270;0;80
285.0;266;0;84
285.59999999999997;270;0;80
286.2;259;0;91
286.8;270;0;80
287.4;263;0;87
288.0;268;0;82
288.59999999999997;260;0;90
289.2;263;0;87
289.8;262;0;88
290.4;262;0;88
291.0;264;0;86
291.59999999999997;259;0;91
292.2;262;0;88
292.8;264;0;86
293.4;255;0;95
294.0;261;0;89
294.59999999999997;266;0;84
295.2;258;0;92
295.8;252;0;98
296.4;258;0;92
297.0;266;0;84
297.59999999999997;274;0;76
298.2;273;0;77
298.8;272;0;78
299.4;256;0;94
#auto generated file!
60.0;257;0;93
60.599999999999994;257;0;93
61.199999999999996;261;0;89
61.8;261;0;89
62.4;265;0;85
63.0;249;0;101
63.599999999999994;256;0;94
64.2;266;0;84
64.8;275;0;75
65.39999999999999;263;0;87
66.0;262;0;88
66.6;255;0;95
67.2;259;0;91
67.8;247;0;103
68.39999999999999;254;0;96
69.0;259;0;91
69.6;263;0;87
70.2;261;0;89
70.8;267;0;83
71.39999999999999;270;0;80
72.0;263;0;87
72.6;267;0;83
73.2;261;0;89
73.8;261;0;89
74.39999999999999;260;0;90
75.0;258;0;92
75.6;254;0;96
76.2;259;0;91
76.8;256;0;94
77.39999999999999;258;0;92
78.0;256;0;94
78.6;257;0;93
79.2;246;0;104
79.8;234;0;116
80.39999999999999;266;0;84
81.0;271;0;79
81.6;263;0;87
82.2;258;0;92
82.8;269;0;81
83.39999999999999;265;0;85
84.0;270;0;80
84.6;260;0;90
85.2;269;0;81
85.8;244;0;106
86.39999999999999;249;0;101
87.0;264;0;86
87.6;272;0;78
88.2;252;0;98
88.8;262;0;88
89.39999999999999;260;0;90
90.0;260;0;90
90.6;249;0;101
91.2;255;0;95
91.8;271;0;79
92.39999999999999;255;0;95
93.0;261;0;89
93.6;266;0;84
94.2;267;0;83
94.8;259;0;91
95.39999999999999;263;0;87
96.0;271;0;79
96.6;268;0;82
97.2;274;0;76
97.8;263;0;87
98.39999999999999;264;0;86
99.0;266;0;84
99.6;264;0;86
100.2;262;0;88
100.8;260;0;90
101.39999999999999;268;0;82
102.0;267;0;83
102.6;280;0;70
103.2;273;0;77
103.8;258;0;92
104.39999999999999;262;0;88
105.0;264;0;86
105.6;267;0;83
106.2;267;0;83
106.8;259;0;91
107.39999999999999;255;0;95
108.0;275;0;75
108.6;264;0;86
109.2;270;0;80
109.8;266;0;84
110.39999999999999;273;0;77
111.0;261;0;89
111.6;255;0;95
112.2;251;0;99
112.8;262;0;88
113.39999999999999;266;0;84
114.0;265;0;85
114.6;273;0;77
115.19999999999999;270;0;80
115.8;260;0;90
116.39999999999999;263;0;87
117.0;249;0;101
117.6;269;0;81
118.19999999999999;266;0;84
118.8;267;0;83
119.39999999999999;259;0;91
120.0;250;0;100
120.6;263;0;87
121.19999999999999;264;0;86
121.8;259;0;91
122.39999999999999;271;0;79
123.0;255;0;95
123.6;253;0;97
124.19999999999999;266;0;84
124.8;269;0;81
125.39999999999999;258;0;92
126.0;257;0;93
126.6;263;0;87
127.19999999999999;261;0;89
127.8;261;0;89
128.4;261;0;89
129.0;258;0;92
129.6;257;0;93
130.2;246;0;104
130.79999999999998;258;0;92
131.4;256;0;94
132.0;254;0;96
132.6;252;0;98
133.2;259;0;91
133.79999999999998;268;0;82
134.4;262;0;88
135.0;265;0;85
135.6;270;0;80
136.2;259;0;91
136.79999999999998;267;0;83
137.4;271;0;79
138.0;268;0;82
138.6;267;0;83
139.2;268;0;82
139.79999999999998;250;0;100
140.4;268;0;82
141.0;261;0;89
141.6;256;0;94
142.2;261;0;89
142.79999999999998;258;0;92
143.4;259;0;91
144.0;261;0;89
144.6;259;0;91
145.2;256;0;94
145.79999999999998;254;0;96
146.4;263;0;87
147.0;263;0;87
147.6;255;0;95
148.2;251;0;99
148.79999999999998;246;0;104
149.4;260;0;90
150.0;269;0;81
150.6;269;0;81
151.2;266;0;84
151.79999999999998;277;0;73
152.4;268;0;82
153.0;277;0;73
153.6;269;0;81
154.2;267;0;83
154.79999999999998;262;0;88
155.4;277;0;73
156.0;285;0;65
156.6;273;0;77
157.2;255;0;95
157.79999999999998;270;0;80
158.4;266;0;84
159.0;267;0;83
159.6;259;0;91
160.2;258;0;92
160.79999999999998;258;0;92
161.4;234;0;116
162.0;243;0;107
162.6;260;0;90
163.2;254;0;96
163.79999999999998;251;0;99
164.4;254;0;96
165.0;251;0;99
165.6;251;0;99
166.2;257;0;93
166.79999999999998;260;0;90
167.4;260;0;90
168.0;266;0;84
168.6;262;0;88
169.2;257;0;93
169.79999999999998;267;0;83
170.4;270;0;80
171.0;266;0;84
171.6;261;0;89
172.2;255;0;95
172.79999999999998;267;0;83
173.4;266;0;84
174.0;268;0;82
174.6;258;0;92
175.2;264;0;86
175.79999999999998;257;0;93
176.4;255;0;95
177.0;255;0;95
177.6;260;0;90
178.2;257;0;93
178.79999999999998;241;0;109
179.4;257;0;93
180.0;265;0;85
180.6;257;0;93
181.2;256;0;94
181.79999999999998;266;0;84
182.4;259;0;91
183.0;262;0;88
183.6;265;0;85
184.2;271;0;79
184.79999999999998;264;0;86
185.4;270;0;80
186.0;255;0;95
186.6;263;0;87
187.2;249;0;101
187.79999999999998;247;0;103
188.4;244;0;106
189.0;252;0;98
189.6;253;0;97
190.2;261;0;89
190.79999999999998;261;0;89
191.4;265;0;85
192.0;261;0;89
192.6;257;0;93
193.2;267;0;83
193.79999999999998;259;0;91
194.4;275;0;75
195.0;273;0;77
195.6;264;0;86
196.2;257;0;93
196.79999999999998;253;0;97
197.4;258;0;92
198.0;256;0;94
198.6;262;0;88
199.2;260;0;90
199.79999999999998;262;0;88
200.4;254;0;96
201.0;261;0;89
201.6;265;0;85
202.2;260;0;90
202.79999999999998;262;0;88
203.4;262;0;88
204.0;261;0;89
204.6;254;0;96
205.2;254;0;96
205.79999999999998;245;0;105
206.4;250;0;100
207.0;257;0;93
